author,published_at,like_count,text,is_reply
@axionbuster,2025-08-18T06:57:20Z,1,외국 정치에 간섭하는 무례한 발언을 한 거. 그냥 사과하면 됐지. 에이그. 나이가 몇이야. 15이야 65야 뭐야.,False
@반왕-d8w,2025-08-18T06:57:19Z,0,저런자가 언론인 이었다니 아니 계란판재료 판매종사자 였구나,False
@KK용,2025-08-18T06:57:09Z,0,이번 사건 전부 특판으로  해라,False
@user-nj2fd7yk7m,2025-08-18T06:56:50Z,0,"그냥 빨리 전기의자에 앉히자. 왜 굳이 저 얼굴, 목소리, 소식을 들어야하냐?",False
@宇亨宇,2025-08-18T06:56:36Z,26,전국민 스트레스 피해배상 소송 들어갑시다.<br>저것들은 철저하게 금융치료가 필요함.,False
@saintmichel4089,2025-08-18T06:56:18Z,0,판사넘이 개웃기네요...아휴...사법부는 정말 답이 없음.,False
@ixtli9510,2025-08-18T06:56:15Z,0,마치 독재국가인 북한같네요,False
@카리스마-r1o,2025-08-18T06:55:51Z,0,윤거니 폭탄!! 여기 저기 z나 많네,False
@운칠기삼-m3j,2025-08-18T06:55:45Z,24,오해의 소지가 있는 발언이 경솔했다 그런 취지는 아니었다 <br>이 한마디면 됬을건데 왜 저리 난리를 쳤던거지,False
@원칙사수,2025-08-18T06:55:33Z,1,"정신나간 판사 누구냐고,,,미친 재임용이 문제가 아니라 판사 탄핵해야지,,순 엉터라같은것들",False
@minsooseol4212,2025-08-18T06:55:22Z,1,어찌 거짓말을 저리 뻔뻔하게 할수잇을까 윤쩍벌 그 수하들이 햇던 짓거리 보면 정말 치가 떨린다,False
@tkdgkr5661,2025-08-18T06:55:21Z,1,"철처하게 조사해서 반드시 바로잡아야합니다.<br>총동원되었든 관계기관,관계자들 책임져야할일이 조사해서 나오면 엄벌해야 합니다.",False
@charlesju2993,2025-08-18T06:55:21Z,1,바이든한테 쪽팔림 당하고 체면이 안 서니까 부하들과 언론 앞에서 자신이 바이든을 까는 것처럼 똥폼 잡다가 저런 외교참사가 난 것이 팩트!,False
@조현선-s2w,2025-08-18T06:55:08Z,2,김은혜도 수사대상이다,False
@따구뿔,2025-08-18T06:55:04Z,3,검찰만큼이나 판사들이 고여 썩은 물이됬다,False
@피니쉬-o4i,2025-08-18T06:54:55Z,1,멧돼지 잘못은 지가 하고 여러사람 피해주는 건 참 나쁜놈!!!<br>평생 감옥에서 썩어라!!!,False
@배뜨맨-i2p,2025-08-18T06:54:36Z,0,재판이 개판이다...이눔의 판사가 제일루 나뻐..,False
@jykim7308,2025-08-18T06:54:30Z,0,역사상 최고의 진상 대통령,False
@rest80-40s,2025-08-18T06:54:30Z,0,ㅂㅅ ㄷㅈㄹ ㅅㅎㅇ ㄷㅇㄷ.,False
@이파란이,2025-08-18T06:54:26Z,0,제2의 권력 아부자 김은혜가 나오지 않도록<br>후속조치 꼭 해주세요<br>Mbc,False
@바나나우유-z5m,2025-08-18T06:54:23Z,0,윤석열 대변한 다릉 언론들은 뭐했나??? 나도 MBC다 라고 했어야지요...언론 개혁이 필요한 이유다,False
@minna2363,2025-08-18T06:54:21Z,0,그때는 느꼈고 지금은 아주 뼈저리네....박근혜 수사로부터 도대체 뭘 배운건지.. <br>정상인이라면 혹시라도 보수진보의 중간에서 국민통합을 이룰지도 모른다라는 기대를 했다는게 기가 찬다. <br>그래도 웃기게도 당신은 영웅이네.....그리도 단단한 국힘의 실체를 드러내고  이젠 해산시킬거니...,False
@silee6420,2025-08-18T06:54:17Z,0,부부사기단 윤돼와 줄리 사혀아님 무기징역 감혀없는!!,False
@user-qi7hd7ky7x,2025-08-18T06:54:14Z,0,판사도 문제임 <br>정부는 그렇다 쳐도 <br>명확하게 따지는건 판결인데 <br>모르면 모른다고 할것이지 아니라고  판시하는건 피해자 이익으로 판결해야하는 법 위반이지 <br>실제로 타국민 앉혀놓고 받아쓰기해봐라,False
@0109jean,2025-08-18T06:54:04Z,0,와!!어쩜 이런 인간 쓰레기 긴 대통령 이 되서ㅠ,False
@nick_choi5338,2025-08-18T06:53:50Z,0,아~~저 면상때기 안봤으면...,False
@chl3171,2025-08-18T06:53:45Z,0,부당한 지시에 옷벗을 각오한놈은 단한놈도 없었구나 !!  복지부동 공무원놈들 🔥,False
@2N2-m7b,2025-08-18T06:53:40Z,0,"잘못은 술꾼이 했는데<br>국가 기관들이 술꾼과 요부에게는 아무말도 못한 게 나라냐고.<br>나라가 개판이었네<br>국민 세금으로 개에게는 60만원씩 지급하더니<br>정작 세금내는 국민에게는 1월한장  지급 안 했고,<br>사법부의 판사들은 시급히 조치를 해야 함.<br>개판인 인간들이 판사라니",False
@소망이-m6d,2025-08-18T06:53:38Z,0,더러운놈 하나가 나라 망치고  국가적 손해   개망신...... 종신형 때려라,False
@이파란이,2025-08-18T06:53:35Z,0,국민 세금 낭비하러 변호사도 최고 비싼 수임료로 지급하고<br>이런 낭비건을 알면서도<br>광복 80주년 기념행사비로 시비 비난을 만들어?<br>(딱 맞는 단어를 찾는중)<br>쓰레기하치장  국힝이 살려 발버둥<br>지금 처리해야함<br>지금 처리 못하면<br>담엔 어떤 곰팡이로 자라날지 모름,False
@심영-c6o,2025-08-18T06:53:35Z,0,윤석열은 정말 미친놈.. 할말 없게 만드는 저 순수한 병신 짓거리,False
@문민호-r4l,2025-08-18T06:53:31Z,0,날뛰는 돼지 새끼가 우리에 갇혔구나.  돼지를 추종하는 빈대들도 같이 싹다. 바베큐로,False
@이파란이,2025-08-18T06:53:25Z,0,국민 세금 낭비하러 변호사도 최고 비싼 수임료로 지급하고<br>이런 낭비건을 알면서도<br>광복 80주년 기념행사비로 시비 비난을 만들어?<br>(딱 맞는 단어를 찾는중)<br>쓰레기하치장  국힝이 살려 발버둥<br>지금 처리해야함<br>지금 처리 못하면<br>담엔 어떤 곰팡이로 자라날지 모름,False
@meoguriang,2025-08-18T06:53:01Z,0,"정말 웃기지. 저 문장을 보면, &quot;국회에서 이 XX들이 승인 안 해주O OOO X팔려서 어떡하나&quot;에서<br> &lt;승인 안 해주고 날리면 X팔려서&gt;으로 보나,  아니면, &lt;승인 안 해주면 바이든 X팔려서&gt;로 보나, <br>그 X팔리는 주체는 무조건 바이든임,ㅋㅋ 그리고 이 XX들은 명백하게 미국 의원들을 지칭한 것임,ㅋㅋ <br>결국 바이든이 맞냐, 날리면이 맞냐가 중요한 게 아님,ㅋㅋ 중요한 건 미국 대통령과 의원들을 상대로 비속어를 쓰면서 비하한 것임,,<br>국제 외교 현장에서 한미동맹을 훼손하는 엄청난 짓을 저질러 놓고서, 그걸 무마하기 위해, 바이든 날리면 듣기평가로 바꿔치기 한 것임, <br>&quot;한미동맹을 훼손하고, 국민을 굉장히 위험에 빠뜨리는 일&quot;은  MBC가 한 게 아니라, 윤석열이 외교현장에서 한 것임.ㅋㅋ",False
@연금술사-z6n,2025-08-18T06:52:56Z,0,10석열  머리에 두건씌우고 올가미줄 걸어라~,False
@Arg-hs6vf,2025-08-18T06:52:52Z,20,판사가 썩었다,False
@guyhsu1,2025-08-18T06:52:38Z,1,날리면으로 들리는 사람들 귀구멍에 모두 못을 박아 버려야 함..,False
@그대로-g6p,2025-08-18T06:52:38Z,5,당시 해당자들 모조리 구속 수사해야한다,False
@이규원-f7r,2025-08-18T06:52:37Z,0,진상을 밝혀서 윤석열이 한 짓들에 대한 처벌을 제대로 해야한다.<br>언론 출신의 언론탄압인이라니.... 역시 이나라의 쇠말뚝 조선일보 출신이로구나~!!!!,False
@JSHONG-lr6vg,2025-08-18T06:52:31Z,0,나라의 품격을 개꼬라지로 만든 놈들...!<br>니들 나머지 인생도 개꼬라지로 살아라...!<br>아~~ 욕 처먹으면 오래 살긴데.....쩝!,False
@tigerstarlee6484,2025-08-18T06:52:17Z,189,저 엉터리 소송에 들어간 혈세는 누가 책임져야 할까요?? <br>국민세금을 허투루 사용하게 된 조사와 징계가 있어야합니다.,False
@김동일-w1u4z,2025-08-18T06:52:16Z,1,석렬이와 거니는 대통령 당선되면 무조건 계엄으로 평생 해쳐먹을 생각이었던듯,False
@큰바다-o5d,2025-08-18T06:52:15Z,0,저놈들 요지경일세 요지경,False
@renie488,2025-08-18T06:52:14Z,6,치졸함이 상상을 초월하는 인간~~~,False
@김창선-t7w,2025-08-18T06:52:10Z,0,강훈 저 인간 관상봐라.,False
@윤보한-o1g,2025-08-18T06:51:53Z,0,어떻게 저리 뻔뻔 할 수 있을까,False
@금선화-i8c,2025-08-18T06:51:48Z,10,저들은 하나같이 부끄러움도 몰라,False
@ilrtgyip,2025-08-18T06:51:48Z,0,어 그래... 조선일보 출신이구나...,False
@항송-i2k,2025-08-18T06:51:29Z,0,입벍,False
@서종연-e5l,2025-08-18T06:51:24Z,1,기본적으로 얼마나 많은 조작과 강압으로 무고한 일을 범죄로 몰아 처벌한 경험이 많았으면 떵을 된장으로 우기는 말도 않되는 일을<br>서슴없이 일고에 망설임 없이 저런 짓을 했을까? 허기야 뻔히 보이는 영상을 온갖 궤변과 억지로 아니라고 했으니...,False
@heegyunjang2744,2025-08-18T06:51:09Z,1,"이건은 검찰독재정권이 언론을 탄압한 상징적인 사건입니다. 나팔수로 활용된 국힘과 극우언론, 세무청등 국가기관, 그리고 변호사, 기득권 판사까지 동원된 총체적 언론 탄압 사건입니다. 특검을 해서라도 진상을 밝혀내서 관련자들 모두 처벌해야 합니다. 한 트럭은 나올겁니다. 그래야 다음에는 이런일이 안생깁니다.",False
@이파란이,2025-08-18T06:51:06Z,0,국민 세금 낭비하러 변호사도 최고 비싼 수임료로 지급하고<br>이런 낭비건을 알면서도<br>광복 80주년 기념행사비로 시비 비난을 만들어?<br>(딱 맞는 단어를 찾는중)<br>쓰레기하치장  국힝이 살려 발버둥<br>지금 처리해야함<br>지금 처리 못하면<br>담엔 어떤 곰팡이로 자라날지 모름,False
@빼앗긴들에도봄은온다,2025-08-18T06:50:55Z,0,판결?<br>일족을<br>소각 분쇄,False
@없어-s8x,2025-08-18T06:50:55Z,0,귀도 잘 안들리는 성지호. 그만 물러나야하지 않겠니? 웅 지호야.,False
@hoaksoonchoi5736,2025-08-18T06:50:55Z,0,판사 놈들...,False
@미루나무-c6v,2025-08-18T06:50:49Z,0,개망나니 한 놈이 온 나라를 뒤집어 놓네..,False
@inchanghwang5729,2025-08-18T06:50:45Z,0,국민을 위험에 빠뜨린다는 말은 훗날자신이 MBC 치고<br>국민을 향해총칼을 들이대겠다는 암시였다,False
@korea815-n9d,2025-08-18T06:50:37Z,118,날리면으로 우기면 국민들이 날리면으로 믿을거야라고 망상 젖어서 그대로 밀어부친게 진짜 황당할뿐이다 국민을 얼마나 개돼지로 봤으면 저런짓을 할까?,False
@박명순-c4b,2025-08-18T06:50:32Z,0,거짓말을 밥먹듯 하더니  국립 사우나에 가계신분 더 말해뭐해 <br>경제도 외교도 다 말아 드시고 그것도 부족해 계엄령 선포하신분 거기 살기좋쥬! 푹 쉬슈,False
@지중해-h4g,2025-08-18T06:50:26Z,4,관련자들 전원 구속<br>판새도 구속,False
@김성노-i8x,2025-08-18T06:50:23Z,0,에라이~<br>창피하다,False
@빼앗긴들에도봄은온다,2025-08-18T06:50:23Z,0,일족들<br>모조리 참수 방안을<br>안되면<br>전국민중<br>먼저 보는자<br>척살 가능하게,False
@ilrtgyip,2025-08-18T06:50:17Z,0,M💙B💙C,False
@김영돈-d2b,2025-08-18T06:50:13Z,0,"분당을에  김은혜가  국회의원이랍시고 꼴깝을 떨고 있네요, 에휴.",False
@마춘습,2025-08-18T06:50:00Z,0,윤씨 걸마자슥  때문에 나라꼴이 참 우습게 되었다,False
@105파,2025-08-18T06:49:59Z,0,저놈 잡아라,False
@깽이강,2025-08-18T06:49:58Z,0,계란판 진짜 폐간이 답이다..,False
@thatsit7101,2025-08-18T06:49:52Z,0,내가 진짜 살아가면서 지록위마 를 현실에서 볼줄은 몰랐다. 국힘은 빨리 해체가 되어야,False
@방울포미코코-s9d,2025-08-18T06:49:51Z,1,김은혜 정치판사 등등 mbc가 되려 소송해야겠네요.,False
@roocci3,2025-08-18T06:49:41Z,4,저뻔뻔한인간이 대통이었다는게 슬프다. 지가한말도 부정하고 왜곡하는 나쁜인간 부부가같다,False
@몽실이-z4t,2025-08-18T06:49:25Z,0,참 한심한 인간들 ㅋㅋㅋㅋㅋㅋ<br>아닌걸 알면서도 상식없는 인간들처럼 눈감고 모르척 발뺌 ! 아니다 진짜 이성적판단이 없는건 아니겠지??  자식들 보기 안쪽팔리니?  길이길이 역사에 박제 대대손손 꼬리표 달자.<br>희대의 내란세력 잔당들. 캭퉤!,False
@haegyuoh9989,2025-08-18T06:49:13Z,0,동맹을 위험해 빠뜨리는건 바이든이라고 핸 너 주둥이,False
@해왕성-k2q,2025-08-18T06:49:10Z,0,MBC라~벌겅이라는것은~세상이다알잔아~이땅에서~밥쳐드시는것도~가슴아프다~,False
@diekkyong,2025-08-18T06:49:08Z,0,전국민은 다 알고있는데..  권력으로 찍어누르면 영원히 날릴수 있을줄 알았냐??!!<br>뻔뻔하게 권력을 영원히 누릴꺼라 생각했으니 저따위 짓꺼리를 서슴치 않았겠지?!  공천받아 국개의원도 하고..  역겨운 쓰레기들!!,False
@J라불리었던사나이,2025-08-18T06:49:04Z,0,완장 찬 사람의 우쭐함과 기운빠진 상사에게 모든 잘못을 돌리는 비겁함,False
@tofulove-z1c,2025-08-18T06:48:58Z,1,어떤 멍청한 놈들이 윤건희를 뽑아준걸까?<br>쪽팔린줄은 알까??<br>딱한 2찍들,False
@빼앗긴들에도봄은온다,2025-08-18T06:48:45Z,1,대갈통<br>드라이박아<br>360 도  회전<br>18년동안  불철주야<br>돌려야,False
@user-loon,2025-08-18T06:48:41Z,1,난 그거보고 이새끼 밑바닥이 없구나! 하고 생각했다....저렇게 버젓이 영상이 있는데도...BBK나 김학의 영상이 있어도 그랬으니...계속 그랬을것.,False
@박정민-c6y,2025-08-18T06:48:33Z,29,유죄 때린 판사도 사주 받았는지 조사를 해야..,False
@용복김-l4j,2025-08-18T06:48:30Z,40,수사해서 강력하게. 처벌해주세요,False
@유쾌상쾌통쾌-r8c,2025-08-18T06:48:29Z,0,코메디도 이런 코메디가 없다 염~~병,False
@song9542,2025-08-18T06:48:23Z,2,너희 미친인간 윤거니와 국짐인간들이 이 나라에 국익을 훼손하고 외교을 망친다. 관련인간들 강력처벌해라.김은혜와 외교부장관은 꼭 구속수사하고 파면이 답이다.,False
@서정-n6h,2025-08-18T06:48:17Z,0,강 훈은 기레기.  조선일보는 참… 악마,False
@designernams,2025-08-18T06:48:10Z,0,협조한 공무원 새끼들 사법처리 해라 그리고 감옥으로~~~~,False
@sin8971,2025-08-18T06:48:10Z,139,김은혜 재산180억 형성과정  따져보자,False
@paulkim4268,2025-08-18T10:32:09Z,9,탈탈털어 부정축재 혐의 나오면 전재산 몰수에 강력 처벌 해야 한다.,True
@예주동맘,2025-08-18T11:40:23Z,1,헐,True
@hoaksoonchoi5736,2025-08-18T06:48:10Z,0,날리면 김은혜,False
@Ggum-e8r,2025-08-18T06:48:07Z,0,손가락으로 하늘을 가리는 빙구 윤거니,False
@johnsjin,2025-08-18T06:47:58Z,0,"본인이 정말 아니라고 생각했다면 지적 능력이 심각하다는 얘긴데... 이런 정도의 지적 능력밖에 안된는 사람을 임명한 것들, 지지한 것들, 뽑아준 것들, 쉴드친 것들, 이용해드신 년들...까지... 다 드러난 지금에까지 다시 대통령으로 앉치라고 난리치는 것들까지.. 인생 참 재밌어. 안그래?",False
@intotheSKY67,2025-08-18T06:47:31Z,1,진상 ㅋㅋㅋ 한반도역사중에 다섯손가락에 드는 진상이다.,False
@니이모를찾아서-v2b,2025-08-18T06:47:16Z,0,저딴 멍청이를 대통령으로 뽑은 2찍 잘못,False
@정영창-y9i,2025-08-18T06:47:01Z,0,대한민국이 법치국가가 맞기나 한거냐<br>망가져도 이토록 망가져서야 <br>밑바닥 부터 썩어빠진 나라 어떻게 목걸고 나서는 놈 하나없냐  참,False
@손엘,2025-08-18T06:46:54Z,61,제발 이런 권력남용은 처벌하자,False
@신림-q2l,2025-08-18T06:46:53Z,0,외교부내에 내란 잔당들을 걷어내야겠다.,False
@멍뭉아-q5i,2025-08-18T06:46:48Z,1,티비조선이 없어져야 하는 이유가 있네…,False
@어니헬스,2025-08-18T06:46:47Z,0,권력의 나팔수 김은혜,False
@kelly킴,2025-08-18T06:46:46Z,0,완전 북한이네,False
@이파란이,2025-08-18T06:46:42Z,0,윤석열과 일당 <br>국민 세계를 속이는 그 입과 눈 <br>동물이 아닌 가인의 후예답다,False
@9-bk8yx,2025-08-18T06:46:31Z,1,저때  날뛰던 넘들  지금  머라는지  가서 한번 물어봐라  1심 판사  저런 넘이 윤석렬 보다 더 나쁜넘이다,False
@숲앤숲,2025-08-18T06:46:13Z,0,전조선일보 출신이 MBC를 응징해야 된다고 ㅋ  국운이 다했었지,False
@kekespike,2025-08-18T06:45:59Z,0,우리 좋중동 싸게 2찌기 좋빠가들은 MBC가 조작뉴스라고 한다.ㅋ 좋중동 이번에도 폐간 안되면 저 2찌기들 신념으로 변한다. 일 똑바로 하길 바란다 민주당.,False
@fjdhkhyuy5883,2025-08-18T06:45:35Z,0,바보들의 합창,False
@꼬라지-u7b,2025-08-18T06:45:27Z,0,리박스쿨 2찍이들 다 어디갔니?,False
@이병준-u7j,2025-08-18T06:45:25Z,0,이런. 되잖은 인간과 그 추종자들은 스스로 부끄러워 할줄 알아라,False
@일리아스-h7d,2025-08-18T06:45:23Z,20,날리면 특검하라,False
@빈등잔,2025-08-18T06:45:06Z,26,철저히 진실을 가리어 위법한 놈들 모두 엄벌에 처 해 주십시오.,False
@몽당연필-p3v,2025-08-18T06:45:04Z,1089,바이든인지아닌지 판독불가 라는 결정을 내린  성지호 판사 요놈은  꼭  징계해야한다,False
@아이유-h9d,2025-08-18T09:54:58Z,21,가재는 게편이라네,True
@dws1372,2025-08-18T10:00:38Z,43,김정은이도 저리가라하는 독재정치를 햇네...우리 멧대지가,True
@유재진-w2l,2025-08-18T10:03:58Z,0,안면 인식장애  천대엽은 대법관,True
@TYC365,2025-08-18T11:40:57Z,19,판독불가인데 뭘 정정보도하라는 거지???ㅋㅋㅋㅋ 정정보도를 명령할거면 판독해보니 날리면이 맞다 그러므로 정정보도를 해라 이래야 최소한 논리가 맞는거 아님?? ㅋㅋㅋ 저런 능지도 판사를 할 수 있구나 ㅋㅋㅋㅋㅋㅋ,True
@김재환-w1l,2025-08-18T15:41:32Z,0,판싸도 잘못 개판결 하면  파면에 모든재산몰수에3족을 멸하는 벌을내리도록 법을 만들어라,True
@colapepsi7118,2025-08-18T06:44:44Z,0,바이든 날리면 이 해프닝 이후로 솔직히 이 지경까지 오는게 그다지 놀랍지 않았음 전 국민의 리스닝을 비정상으로 만들어버린 미친 사건 ㅋㅋㅋ,False
@잡초뽑기123,2025-08-18T06:44:37Z,20,눈도 꿈뻑 안하고 거짓말하는 인간들,False
@신성조-q9l,2025-08-18T06:44:22Z,0,애초에 비겁한 놈이었는데,False
@이장우-d8e7z,2025-08-18T06:44:12Z,1,"아니 법원도 골때리네,사실관계는 불명확한데,일단 잘못을 인정하라,,,이무슨 개같은 판단이냐",False
@voyagev9330,2025-08-18T06:44:04Z,12,"MBC~&gt;최고~🙏<br><br>무지, 무도한 아주 나쁜자~&gt;😡😡😡<br>대한민국 큰일 날 뻔~&gt;불법계엄 엄벌.",False
@sweetcoffee67,2025-08-18T06:43:57Z,25,판사들이 제일 문제,False
@최은순-j6t,2025-08-18T06:43:50Z,0,국찜빨개이정권.,False
@김효정-r6t,2025-08-18T06:43:42Z,0,다시 들어도 기가막히네 윤씨 억지는 언제들어도 기가막혀,False
@Fghjjjkiutrdxgjjhfftjxgjhjb,2025-08-18T06:43:10Z,0,언론이 제 엑할을 못하면 국민이 고생합니다.  언론이 강한 국가들이 그래서 모두 선진국이죠. 어떤 판사가 돌파리 판결을 했는지 판걸이 국민에겐 어떤 영향이 있는지 제대로 보도하고 판사를 응징해야 판사들에게 경종이 되지. 언론이 아우 역할도 못하니 국민만 고생한다,False
@봄춘-m4f,2025-08-18T06:42:59Z,62,관련자 모두 처벌 해야 합니다. 언론 탄압...,False
@Sauron2021,2025-08-18T06:42:56Z,21,청력 이상한 인간이 공무원을 하면 안되지....1심 판사 사직서 받아야 할 듯...,False
@user-pv5je3dw3q,2025-08-18T06:42:52Z,0,조선과 국힘만 사이비만 없으면 바로 선진국이 될 것 같습니다.,False
@돈벼락맞은사나이,2025-08-18T06:42:52Z,0,진짜로 저런 걸 대통령이라고 뽑아 주고 지금도 국짐 지지하는 우리나라 국민같지도 않은 것들...진짜 화가 치민다.치밀어..그러고 또 부정선거 China Lee 라고..이것들이 사라져야 돼.,False
@조태술-o9p,2025-08-18T06:42:51Z,1,욕나옴. ㅠ ㅜ 폐간되어야. 조선일보 특히. 심함,False
@대박-f1h,2025-08-18T06:42:34Z,0,김은혜는 이제 국민 사기극으로 천벌을 받아야 한다<br>강훈도 철저히 조사해라,False
@7발낙지,2025-08-18T06:42:28Z,0,밴댕이속알딱지 이런게 대통령,False
@대박이-b2q,2025-08-18T06:42:16Z,0,윤씨보다 김은혜은이가 더 문제임..,False
@정미소-e4s,2025-08-18T06:42:08Z,789,김은혜도  꼭 처벌하세요   강훈 저넘도  꼭 특검 가던지 해서  감옥으로 보내라,False
@어아아-p5z,2025-08-18T07:04:52Z,17,맞습니다<br>국민들을 완전 바보로 취급한거 아닙니까,True
@SM-bq3ne,2025-08-18T10:29:15Z,3,국회의원이란 인간이 저렇다니...,True
@몽당연필-p3v,2025-08-18T06:42:06Z,1,강훈  저 뱀같은 놈은  꼭 사법처리해야한다,False
@w4q-j9e,2025-08-18T06:42:04Z,0,MBC는 윤씨와 그일당을 상대로 소송을 진행하라<br>국민과 MBC를 기망한 죄,False
@atheist-w5s,2025-08-18T06:42:02Z,0,그저 인간 슈레기,False
@박창규-h1q,2025-08-18T06:41:50Z,3,가짜와 사기<br>    거짓<br> 악의 카르텔 <br>  저들의 <br> 최종목적은<br>  매국이다 <br>     말끔히<br> 분쇄해야 한다,False
@Boss_in_TH,2025-08-18T06:41:47Z,0,근본적으로 공직을 하면 안되는 새끼여!<br>그런놈이 대통령 된거. 석렬이 찍은 놈들은 쪽팔리지도 않지!,False
@동섭양,2025-08-18T06:41:15Z,0,왕짜 찍는 궁민 저걸 빨아주는 당 조가든 스키들,False
@Hyuchan1002,2025-08-18T06:41:10Z,0,날리면이 한미동맹을 훼손하는 발언이라고 스스로 인정하는거냐 ㅋ,False
@kay-og2xh,2025-08-18T06:41:08Z,8,사법부도..어이고...진짜 다 썩은듯,False
@민주송-s3h,2025-08-18T06:41:06Z,0,와 진짜 짐승만도 못한눔이네,False
@user-yu30,2025-08-18T06:41:02Z,70,저때부터 약 3년간 뉴스를 안봄,False
@캐러맬,2025-08-18T08:55:11Z,3,동감,True
@박원순-d1e,2025-08-18T06:40:51Z,96,철저히조사해라 감옥행무기징역때려라,False
@jangtommy1190,2025-08-18T06:40:45Z,0,강훈<br>지금 뭐하고 잇ㅅ남 ?,False
@victolee00,2025-08-18T06:40:41Z,22,검사 임용도 조사해라.,False
@Jang.SeongbongJang,2025-08-18T06:40:37Z,94,성지호 재판장을 사법처리 합시다.,False
@박원순-d1e,2025-08-18T06:40:25Z,0,조선일보똘끼들,False
@E-217_Trick,2025-08-18T06:40:15Z,0,개쓰레기 짓,False
@sihunbae2632,2025-08-18T06:40:14Z,0,검찰의 전형적인 수법...,False
@주희야안녕,2025-08-18T06:40:11Z,22,진짜 처참 참담,False
@돌산-o1i,2025-08-18T06:39:45Z,1,공정과 상식 이라는 말을 믿고 대통령 만들어 줬더니<br>가장 비 상식적이고 공정과는 가장 거리가 먼 사람 이었어<br>이런자를 믿은게 잘못이지만 이제는 국민을 우롱한<br>대가를 반드시 받아야한다,False
@ekwlsh1511,2025-08-18T06:39:42Z,0,"김은혜, 성지호,, 아유.. 쪽팔리지 않냐?",False
@인생무상-i8l,2025-08-18T06:39:28Z,0,MBC 가 양아치 윤서결이의 오기로 피해를 보았다면 ....<br>그 피해를 국가에서 배상받을것이 아니라 ... 윤가와 거니가 더러운 권력의 칼날로 긁어 모은 돈으로 배상해야 한다.,False
@hayounglee5314,2025-08-18T06:39:14Z,12,정말 중차대한 시기에 최악의 인간이 나와서 대한민국을 엉망으로 만들었다. 이제 관련자는 책임을 지고 심판을 받을 시기다.,False
@jis13215,2025-08-18T06:39:10Z,0,저런애가 서울법대 나오고 검사하고 검찰총장하고 대통령까지 했다는것이 아이러니컬하다. 바이든 날리면부터 어퍼컷 손바닥왕자 바지거꾸로입기 가짜출근 매일 폭탄주 집무실 사우나 취침 또 음주 정말 역대급이다. 이런애는 다시는 나와서는 안된다.,False
@박욱잉,2025-08-18T06:39:02Z,0,강훈 김은혜는 반드시 수사해서 중형에 처하거라  저런 미친것들이  대한민국을<br>망친데 일조한 것들이다,False
@박원순-d1e,2025-08-18T06:39:00Z,0,국힘당도부족한것들만뽑앗어,False
@gosmask,2025-08-18T06:38:58Z,44,저런 것들이 법원에 가득하니 사법부가 썪었지.,False
@레오천사-d7t,2025-08-18T06:38:52Z,0,반역자 주변에 붙어 있던 자들은 옳고 그름을 떠나 부화내동 하는 밥버러지 이상 이하도 아니란 생각입니다,False
@18MedCom,2025-08-18T06:38:49Z,0,윤두창 길길이 날뛴거 보니 진짜 멧돼지였네,False
@heowind1,2025-08-18T06:38:44Z,428,뻔한 거짓말을 전국민에게 그리도 당당하게 할 수 있는지 수구세력들의 멘탈이 놀라울뿐,False
@정성화-p6j,2025-08-18T07:32:52Z,16,그 말을 믿고 지지해주는 경상도 강원도  것들이 있어 저 지랄도 가능했다,True
@제네시스-y3y,2025-08-18T07:41:13Z,0,​@@정성화-p6jTK는 그냥 사이비 종교집단이라 생각하면 맘 편해요~ <br>나라가 그지경인데도 지지하는걸 보면,True
@박원순-d1e,2025-08-18T06:38:38Z,1,저머저리진실없어,False
@건상우-z5o,2025-08-18T06:38:33Z,0,잣까는서리하네.바이든이라 분명했으면서 비갑하게 날리면???참 덩신같다.유서걀이,False
@박경희-c4g,2025-08-18T06:38:26Z,0,진실 방송 감사합니다,False
@romanohan6836,2025-08-18T06:38:07Z,0,"검사들은 김학의를 못알아 보는 시각장애 이더니, <br>판사는 날리면과 바이든을 구별해서 못 듣는 귀머거리 들 집단인가?",False
@jayjay13579,2025-08-18T06:37:58Z,0,정치판사네,False
@재밋는주식,2025-08-18T06:37:58Z,0,진짜 뚱려리는 입벌구 였구나,False
@천하통일-o1c,2025-08-18T06:37:49Z,0,서결인 사람 안 댜.<br>절대 못 고쳐 써.,False
@딸기-x6r,2025-08-18T06:37:46Z,1,초등학생들보다 더 못했던 윤정부 인간들..부끄러움은 국민의 몫인가,False
@김양수-y4i,2025-08-18T06:37:43Z,0,이제 조선일보 차레다,False
@jib7231,2025-08-18T06:37:25Z,674,이런 거는 그냥 넘어가면 안되..<br>mbc 힘내랏~!!,False
@강자근,2025-08-18T09:25:36Z,11,MBC  끝까지 싸워서 이겨라,True
@SeojinPark-o3n,2025-08-18T09:51:21Z,0,"안돼 입니다, 강기분 수강 좀 하세요;;;",True
@작약붉은,2025-08-18T06:37:19Z,0,엠비씨   뭐하냐 민사소송걸어버려라 멧돼지 국짐한테,False
@김가람-f4t,2025-08-18T06:36:51Z,0,그런 기억도 안나는 머리로 거기 있었어?,False
@하늘마미-o5i,2025-08-18T06:36:37Z,2,지들 불리한건 기억안난다,False
@user-pf5hq2mb1q,2025-08-18T06:36:19Z,0,하여간 꼴통놈들이 지배하는 세상에 잠깐 살았다는게 기가 막히다. 김은혜는 불러다가 청력검사부터 다시 해라. 엠비씨 바른언론....국민들이 응원합니다.,False
